"set" "ID" "activity" "feature" "mean"
"6414" "train" 7 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0495713093294737
"6415" "train" 7 "WALKING" "tBodyAccMag-mean()" -0.0978090439438596
"6416" "train" 7 "WALKING" "tGravityAccMag-mean()" -0.0978090439438596
"6417" "train" 7 "WALKING" "tBodyAccJerkMag-mean()" -0.192948900438596
"6418" "train" 7 "WALKING" "tBodyGyroMag-mean()" -0.305959351403509
"6419" "train" 7 "WALKING" "tBodyGyroJerkMag-mean()" -0.300022779964912
"6420" "train" 7 "WALKING" "fBodyAcc-mean()-X" -0.343048405789474
"6421" "train" 7 "WALKING" "fBodyAcc-mean()-Y" -0.0641564202736842
"6422" "train" 7 "WALKING" "fBodyAcc-mean()-Z" 0.0385832252345614
"6423" "train" 7 "WALKING" "fBodyAcc-meanFreq()-X" -0.313727371842105
"6424" "train" 7 "WALKING" "fBodyAcc-meanFreq()-Y" 0.160434129035088
"6425" "train" 7 "WALKING" "fBodyAcc-meanFreq()-Z" 0.124630171101754
"6426" "train" 7 "WALKING" "fBodyAccJerk-mean()-X" -0.383715797719298
"6427" "train" 7 "WALKING" "fBodyAccJerk-mean()-Y" -0.123192887383684
"6428" "train" 7 "WALKING" "fBodyAccJerk-mean()-Z" -0.106490372892632
"6429" "train" 7 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.284586506210526
"6430" "train" 7 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.287013819157895
"6431" "train" 7 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.244831719878947
"6432" "train" 7 "WALKING" "fBodyGyro-mean()-X" -0.318395104666667
"6433" "train" 7 "WALKING" "fBodyGyro-mean()-Y" -0.151966687436842
"6434" "train" 7 "WALKING" "fBodyGyro-mean()-Z" -0.366733617894737
"6435" "train" 7 "WALKING" "fBodyGyro-meanFreq()-X" 0.111912537380702
"6436" "train" 7 "WALKING" "fBodyGyro-meanFreq()-Y" 0.273141323315789
"6437" "train" 7 "WALKING" "fBodyGyro-meanFreq()-Z" 0.0143564054561404
"6438" "train" 7 "WALKING" "fBodyAccMag-mean()" -0.151243649578947
"6439" "train" 7 "WALKING" "fBodyAccMag-meanFreq()" 0.172997883545614
"6440" "train" 7 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.0384187298547368
"6441" "train" 7 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" -0.0127446365087719
"6442" "train" 7 "WALKING" "fBodyBodyGyroMag-mean()" -0.192909765467895
"6443" "train" 7 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.300315718087719
"6444" "train" 7 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.155339855862632
"6445" "train" 7 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.000880340047368421
"6446" "train" 7 "WALKING" "tBodyAcc-std()-X" -0.327243240701754
"6447" "train" 7 "WALKING" "tBodyAcc-std()-Y" -0.0772618561052631
"6448" "train" 7 "WALKING" "tBodyAcc-std()-Z" 0.159631283261403
"6449" "train" 7 "WALKING" "tGravityAcc-std()-X" -0.979851271403509
"6450" "train" 7 "WALKING" "tGravityAcc-std()-Y" -0.969404155087719
"6451" "train" 7 "WALKING" "tGravityAcc-std()-Z" -0.952159770526316
"6452" "train" 7 "WALKING" "tBodyAccJerk-std()-X" -0.346026226140351
"6453" "train" 7 "WALKING" "tBodyAccJerk-std()-Y" -0.0547448948245614
"6454" "train" 7 "WALKING" "tBodyAccJerk-std()-Z" -0.149488514397895
"6455" "train" 7 "WALKING" "tBodyGyro-std()-X" -0.503313517017544
"6456" "train" 7 "WALKING" "tBodyGyro-std()-Y" -0.23109830545614
"6457" "train" 7 "WALKING" "tBodyGyro-std()-Z" -0.396013535263158
"6458" "train" 7 "WALKING" "tBodyGyroJerk-std()-X" -0.21166729682807
"6459" "train" 7 "WALKING" "tBodyGyroJerk-std()-Y" -0.174136410738596
"6460" "train" 7 "WALKING" "tBodyGyroJerk-std()-Z" -0.458302971403509
"6461" "train" 7 "WALKING" "tBodyAccMag-std()" -0.198554708385965
"6462" "train" 7 "WALKING" "tGravityAccMag-std()" -0.198554708385965
"6463" "train" 7 "WALKING" "tBodyAccJerkMag-std()" -0.027557329277193
"6464" "train" 7 "WALKING" "tBodyGyroMag-std()" -0.19828316695614
"6465" "train" 7 "WALKING" "tBodyGyroJerkMag-std()" -0.0953401161070176
"6466" "train" 7 "WALKING" "fBodyAcc-std()-X" -0.322034908070175
"6467" "train" 7 "WALKING" "fBodyAcc-std()-Y" -0.143721823263158
"6468" "train" 7 "WALKING" "fBodyAcc-std()-Z" 0.133316828089298
"6469" "train" 7 "WALKING" "fBodyAccJerk-std()-X" -0.365314790947368
"6470" "train" 7 "WALKING" "fBodyAccJerk-std()-Y" -0.0431917460807018
"6471" "train" 7 "WALKING" "fBodyAccJerk-std()-Z" -0.190751539207018
"6472" "train" 7 "WALKING" "fBodyGyro-std()-X" -0.563615256666667
"6473" "train" 7 "WALKING" "fBodyGyro-std()-Y" -0.290859379017544
"6474" "train" 7 "WALKING" "fBodyGyro-std()-Z" -0.463270018245614
"6475" "train" 7 "WALKING" "fBodyAccMag-std()" -0.351706780526316
"6476" "train" 7 "WALKING" "fBodyBodyAccJerkMag-std()" -0.022138358
"6477" "train" 7 "WALKING" "fBodyBodyGyroMag-std()" -0.343894914947368
"6478" "train" 7 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.0841663774087719
"6479" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.28030708
"6480" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0166332372978723
"6481" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.096938308587234
"6482" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.930623632765957
"6483" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.12987167306383
"6484" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.154935538544681
"6485" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0968926184638298
"6486" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" -0.0191061075170213
"6487" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0160390392510638
"6488" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.105409612961702
"6489" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.049717460606383
"6490" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.116894769042766
"6491" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0597273512680851
"6492" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0381904275744681
"6493" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0789469342553192
"6494" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.0198795285851064
"6495" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.0198795285851064
"6496" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.170319619372979
"6497" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.18874081887234
"6498" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.399229959148936
"6499" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0443428315319149
"6500" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.145302311446808
"6501" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.139216222106383
"6502" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.365650549446809
"6503" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0314736615829787
"6504" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0824424244404255
"6505" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" -0.0305226686191489
"6506" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.316236510319149
"6507" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.296494902765957
"6508" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.333627288978723
"6509" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.414196284085106
"6510" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.382024151510638
"6511" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.33930147
"6512" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.21444307293617
"6513" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.299600267680851
"6514" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.219867702034043
"6515" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" 0.20056627145234
"6516" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.0076371946
"6517" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.218911066191489
"6518" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.00380298110638298
"6519" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.067389886106383
"6520" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.0373844402161702
"6521" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.255045057404255
"6522" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.235200926489362
"6523" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.289096677191489
"6524" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0819463659585106
"6525" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.0660815600978723
"6526" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" -0.138179072734043
"6527" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.0636402447755319
"6528" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.964875962978723
"6529" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.952678693617021
"6530" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.92875646893617
"6531" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.0285033927287234
"6532" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.296279674759574
"6533" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.347107758021277
"6534" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.407744096
"6535" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.29262613606383
"6536" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.401051415531915
"6537" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.510731018297872
"6538" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.299520205208511
"6539" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.425200371553192
"6540" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.214544028088723
"6541" "train" 7 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.214544028088723
"6542" "train" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.0901836280510638
"6543" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.259751603446809
"6544" "train" 7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.29477867693617
"6545" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.0730110797851064
"6546" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.190187141297872
"6547" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.100121492529787
"6548" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" -0.00426289144680851
"6549" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.324378560319149
"6550" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.397774503468085
"6551" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.432730974446809
"6552" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.351717743191489
"6553" "train" 7 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.495120053191489
"6554" "train" 7 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" 0.0214440976893617
"6555" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.107856840302128
"6556" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.396909651702128
"6557" "train" 7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.353544695678723
"6558" "train" 7 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.248706923078431
"6559" "train" 7 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0275639005607843
"6560" "train" 7 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.143769688803922
"6561" "train" 7 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.81874656
"6562" "train" 7 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.240950944117647
"6563" "train" 7 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.403599709607843
"6564" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0724649938509804
"6565" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.000812387078431372
"6566" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" -7.4519666666666e-05
"6567" "train" 7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.138778108029412
"6568" "train" 7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.00247161973
"6569" "train" 7 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.139217071509804
"6570" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0856640866647059
"6571" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0482219105196078
"6572" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.072451747827451
"6573" "train" 7 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.198074437978431
"6574" "train" 7 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.198074437978431
"6575" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.458695232352941
"6576" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.239099165627451
"6577" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.661969771960784
"6578" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.336199426470588
"6579" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" -0.381590523137255
"6580" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.317461021372549
"6581" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.432684590196078
"6582" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.135079176790196
"6583" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.273730521360588
"6584" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.454647881960784
"6585" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.53707567
"6586" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.581764526862745
"6587" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.391182549629412
"6588" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.425313822294118
"6589" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.62755547372549
"6590" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.383889342745098
"6591" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.567920266470588
"6592" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.408150266666667
"6593" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.329345936647059
"6594" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0541175360431373
"6595" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.346105575254902
"6596" "train" 7 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.378618761568627
"6597" "train" 7 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0892278153411765
"6598" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.45478324745098
"6599" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0458636458607843
"6600" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.533982945882353
"6601" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.165200896648451
"6602" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.673327281960784
"6603" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.047334927254902
"6604" "train" 7 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.29487297445098
"6605" "train" 7 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" -0.32616002254902
"6606" "train" 7 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.145665025639216
"6607" "train" 7 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.932823053333333
"6608" "train" 7 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.939774255490196
"6609" "train" 7 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.881675909607843
"6610" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.415153115882353
"6611" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.519897595686274
"6612" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.60780843627451
"6613" "train" 7 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.363853236862745
"6614" "train" 7 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.572996820784314
"6615" "train" 7 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.348980051411765
"6616" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.616812659215686
"6617" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.671243739607843
"6618" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.682184175686275
"6619" "train" 7 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.33474460745098
"6620" "train" 7 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.33474460745098
"6621" "train" 7 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.471265710980392
"6622" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.418144852156863
"6623" "train" 7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.67642807254902
"6624" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.279870086215686
"6625" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" -0.341025552941176
"6626" "train" 7 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.124912269443137
"6627" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.426974025686275
"6628" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.53419130254902
"6629" "train" 7 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.631919608823529
"6630" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.368636961470588
"6631" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.579964614705882
"6632" "train" 7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.393062890647059
"6633" "train" 7 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.415307106666667
"6634" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.497441363137255
"6635" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.444994481882353
"6636" "train" 7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.704090967843137
"6637" "train" 8 "LAYING" "tBodyAcc-mean()-X" 0.261254282907407
"6638" "train" 8 "LAYING" "tBodyAcc-mean()-Y" -0.0212281733881481
"6639" "train" 8 "LAYING" "tBodyAcc-mean()-Z" -0.102245365611111
"6640" "train" 8 "LAYING" "tGravityAcc-mean()-X" -0.405930036111111
"6641" "train" 8 "LAYING" "tGravityAcc-mean()-Y" 0.589922434814815
"6642" "train" 8 "LAYING" "tGravityAcc-mean()-Z" 0.719831539259259
"6643" "train" 8 "LAYING" "tBodyAccJerk-mean()-X" 0.0878326902592593
"6644" "train" 8 "LAYING" "tBodyAccJerk-mean()-Y" 0.0233299159137037
"6645" "train" 8 "LAYING" "tBodyAccJerk-mean()-Z" -0.0169218791344444
"6646" "train" 8 "LAYING" "tBodyGyro-mean()-X" 0.00535361206851852
"6647" "train" 8 "LAYING" "tBodyGyro-mean()-Y" -0.0891374138592593
"6648" "train" 8 "LAYING" "tBodyGyro-mean()-Z" 0.13818830737037
"6649" "train" 8 "LAYING" "tBodyGyroJerk-mean()-X" -0.106445008314815
"6650" "train" 8 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0389735198722222
"6651" "train" 8 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0694123150925926
"6652" "train" 8 "LAYING" "tBodyAccMag-mean()" -0.935308633888889
"6653" "train" 8 "LAYING" "tGravityAccMag-mean()" -0.935308633888889
"6654" "train" 8 "LAYING" "tBodyAccJerkMag-mean()" -0.97314748962963
"6655" "train" 8 "LAYING" "tBodyGyroMag-mean()" -0.924253348518518
"6656" "train" 8 "LAYING" "tBodyGyroJerkMag-mean()" -0.978438191296296
"6657" "train" 8 "LAYING" "fBodyAcc-mean()-X" -0.953538563888889
"6658" "train" 8 "LAYING" "fBodyAcc-mean()-Y" -0.951816663703704
"6659" "train" 8 "LAYING" "fBodyAcc-mean()-Z" -0.944269514074074
"6660" "train" 8 "LAYING" "fBodyAcc-meanFreq()-X" -0.307248374366667
"6661" "train" 8 "LAYING" "fBodyAcc-meanFreq()-Y" 0.00539754357407408
"6662" "train" 8 "LAYING" "fBodyAcc-meanFreq()-Z" 0.192435787087778
"6663" "train" 8 "LAYING" "fBodyAccJerk-mean()-X" -0.973110596111111
"6664" "train" 8 "LAYING" "fBodyAccJerk-mean()-Y" -0.975877437407407
"6665" "train" 8 "LAYING" "fBodyAccJerk-mean()-Z" -0.962111136666667
"6666" "train" 8 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.164984298959259
"6667" "train" 8 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.00667286421111111
"6668" "train" 8 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.120248739635185
"6669" "train" 8 "LAYING" "fBodyGyro-mean()-X" -0.957903886111111
"6670" "train" 8 "LAYING" "fBodyGyro-mean()-Y" -0.957411160185185
"6671" "train" 8 "LAYING" "fBodyGyro-mean()-Z" -0.967461239074074
"6672" "train" 8 "LAYING" "fBodyGyro-meanFreq()-X" -0.105590903972222
"6673" "train" 8 "LAYING" "fBodyGyro-meanFreq()-Y" -0.199880205519074
"6674" "train" 8 "LAYING" "fBodyGyro-meanFreq()-Z" 0.213568382200185
"6675" "train" 8 "LAYING" "fBodyAccMag-mean()" -0.932279645518518
"6676" "train" 8 "LAYING" "fBodyAccMag-meanFreq()" 0.0484988463518519
"6677" "train" 8 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.961792852407407
"6678" "train" 8 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.350822601333333
"6679" "train" 8 "LAYING" "fBodyBodyGyroMag-mean()" -0.944528950555556
"6680" "train" 8 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.0620563752462963
"6681" "train" 8 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.968403945925926
"6682" "train" 8 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.219371246142593
"6683" "train" 8 "LAYING" "tBodyAcc-std()-X" -0.94304121537037
"6684" "train" 8 "LAYING" "tBodyAcc-std()-Y" -0.93489116
"6685" "train" 8 "LAYING" "tBodyAcc-std()-Z" -0.932491454407407
"6686" "train" 8 "LAYING" "tGravityAcc-std()-X" -0.918873192333333
"6687" "train" 8 "LAYING" "tGravityAcc-std()-Y" -0.957990036481482
"6688" "train" 8 "LAYING" "tGravityAcc-std()-Z" -0.94183626337037
"6689" "train" 8 "LAYING" "tBodyAccJerk-std()-X" -0.973253042222222
"6690" "train" 8 "LAYING" "tBodyAccJerk-std()-Y" -0.976520952037037
"6691" "train" 8 "LAYING" "tBodyAccJerk-std()-Z" -0.96608757462963
"6692" "train" 8 "LAYING" "tBodyGyro-std()-X" -0.965204017592593
"6693" "train" 8 "LAYING" "tBodyGyro-std()-Y" -0.952039385740741
"6694" "train" 8 "LAYING" "tBodyGyro-std()-Z" -0.96758975462963
"6695" "train" 8 "LAYING" "tBodyGyroJerk-std()-X" -0.969924077407407
"6696" "train" 8 "LAYING" "tBodyGyroJerk-std()-Y" -0.974186451851852
"6697" "train" 8 "LAYING" "tBodyGyroJerk-std()-Z" -0.987601203703704
"6698" "train" 8 "LAYING" "tBodyAccMag-std()" -0.91325033
"6699" "train" 8 "LAYING" "tGravityAccMag-std()" -0.91325033
"6700" "train" 8 "LAYING" "tBodyAccJerkMag-std()" -0.962954517222222
"6701" "train" 8 "LAYING" "tBodyGyroMag-std()" -0.932470764444444
"6702" "train" 8 "LAYING" "tBodyGyroJerkMag-std()" -0.969029111666667
"6703" "train" 8 "LAYING" "fBodyAcc-std()-X" -0.940125298333333
"6704" "train" 8 "LAYING" "fBodyAcc-std()-Y" -0.931236756962963
"6705" "train" 8 "LAYING" "fBodyAcc-std()-Z" -0.931146497518519
"6706" "train" 8 "LAYING" "fBodyAccJerk-std()-X" -0.975959911481481
"6707" "train" 8 "LAYING" "fBodyAccJerk-std()-Y" -0.979170881666667
"6708" "train" 8 "LAYING" "fBodyAccJerk-std()-Z" -0.968699222962963
"6709" "train" 8 "LAYING" "fBodyGyro-std()-X" -0.967846360740741
